season,week,game_id,gameday,away_team,home_team,p_home,actual_home_win,evaluation_type
2009,4,2009_04_TB_WAS,10/4/2009,TB,WAS,0.62712517,1,historical
2009,4,2009_04_TEN_JAX,10/4/2009,TEN,JAX,0.465132626,1,historical
2009,4,2009_04_GB_MIN,10/5/2009,GB,MIN,0.661980992,1,historical
2009,5,2009_05_ATL_SF,10/11/2009,ATL,SF,0.539499126,0,historical
2009,5,2009_05_CIN_BAL,10/11/2009,CIN,BAL,0.706785793,0,historical
2009,5,2009_05_CLE_BUF,10/11/2009,CLE,BUF,0.630505447,0,historical
2009,5,2009_05_DAL_KC,10/11/2009,DAL,KC,0.286948575,0,historical
2009,5,2009_05_HOU_ARI,10/11/2009,HOU,ARI,0.600361036,1,historical
2009,5,2009_05_IND_TEN,10/11/2009,IND,TEN,0.316573503,0,historical
2009,5,2009_05_JAX_SEA,10/11/2009,JAX,SEA,0.449987811,1,historical
2009,5,2009_05_MIN_STL,10/11/2009,MIN,STL,0.18642615,0,historical
2009,5,2009_05_NE_DEN,10/11/2009,NE,DEN,0.492790362,1,historical
2009,5,2009_05_OAK_NYG,10/11/2009,OAK,NYG,0.830768014,1,historical
2009,5,2009_05_PIT_DET,10/11/2009,PIT,DET,0.227801108,0,historical
2009,5,2009_05_TB_PHI,10/11/2009,TB,PHI,0.785003969,1,historical
2009,5,2009_05_WAS_CAR,10/11/2009,WAS,CAR,0.540847337,1,historical
2009,5,2009_05_NYJ_MIA,10/12/2009,NYJ,MIA,0.477802236,1,historical
2009,6,2009_06_ARI_SEA,10/18/2009,ARI,SEA,0.46655236,0,historical
2009,6,2009_06_BAL_MIN,10/18/2009,BAL,MIN,0.596306146,1,historical
2009,6,2009_06_BUF_NYJ,10/18/2009,BUF,NYJ,0.727293746,0,historical
2009,6,2009_06_CAR_TB,10/18/2009,CAR,TB,0.42709351,0,historical
2009,6,2009_06_CHI_ATL,10/18/2009,CHI,ATL,0.611504761,1,historical
2009,6,2009_06_CLE_PIT,10/18/2009,CLE,PIT,0.817993453,1,historical
2009,6,2009_06_DET_GB,10/18/2009,DET,GB,0.757584748,1,historical
2009,6,2009_06_HOU_CIN,10/18/2009,HOU,CIN,0.641861784,0,historical
2009,6,2009_06_KC_WAS,10/18/2009,KC,WAS,0.704566087,0,historical
2009,6,2009_06_NYG_NO,10/18/2009,NYG,NO,0.564747208,1,historical
2009,6,2009_06_PHI_OAK,10/18/2009,PHI,OAK,0.266805843,1,historical
2009,6,2009_06_STL_JAX,10/18/2009,STL,JAX,0.751233846,1,historical
2009,6,2009_06_TEN_NE,10/18/2009,TEN,NE,0.739636079,1,historical
2009,6,2009_06_DEN_SD,10/19/2009,DEN,SD,0.503077609,0,historical
2009,7,2009_07_ARI_NYG,10/25/2009,ARI,NYG,0.611577021,0,historical
2009,7,2009_07_ATL_DAL,10/25/2009,ATL,DAL,0.466049265,1,historical
2009,7,2009_07_BUF_CAR,10/25/2009,BUF,CAR,0.659378087,0,historical
2009,7,2009_07_CHI_CIN,10/25/2009,CHI,CIN,0.494205384,1,historical
2009,7,2009_07_GB_CLE,10/25/2009,GB,CLE,0.369468547,0,historical
2009,7,2009_07_IND_STL,10/25/2009,IND,STL,0.121572292,0,historical
2009,7,2009_07_MIN_PIT,10/25/2009,MIN,PIT,0.548802254,1,historical
2009,7,2009_07_NE_TB,10/25/2009,NE,TB,0.214472984,0,historical
2009,7,2009_07_NO_MIA,10/25/2009,NO,MIA,0.332685984,0,historical
2009,7,2009_07_NYJ_OAK,10/25/2009,NYJ,OAK,0.406386638,0,historical
2009,7,2009_07_SD_KC,10/25/2009,SD,KC,0.380280898,0,historical
2009,7,2009_07_SF_HOU,10/25/2009,SF,HOU,0.588049668,1,historical
2009,7,2009_07_PHI_WAS,10/26/2009,PHI,WAS,0.348268227,0,historical
2009,8,2009_08_CAR_ARI,11/1/2009,CAR,ARI,0.748969601,0,historical
2009,8,2009_08_CLE_CHI,11/1/2009,CLE,CHI,0.733811299,1,historical
2009,8,2009_08_DEN_BAL,11/1/2009,DEN,BAL,0.523206414,1,historical
2009,8,2009_08_HOU_BUF,11/1/2009,HOU,BUF,0.47097472,0,historical
2009,8,2009_08_JAX_TEN,11/1/2009,JAX,TEN,0.543449807,1,historical
2009,8,2009_08_MIA_NYJ,11/1/2009,MIA,NYJ,0.629051749,0,historical
2009,8,2009_08_MIN_GB,11/1/2009,MIN,GB,0.469795541,0,historical
2009,8,2009_08_NYG_PHI,11/1/2009,NYG,PHI,0.563339354,1,historical
2009,8,2009_08_OAK_SD,11/1/2009,OAK,SD,0.762504855,1,historical
2009,8,2009_08_SEA_DAL,11/1/2009,SEA,DAL,0.742281989,1,historical
2009,8,2009_08_SF_IND,11/1/2009,SF,IND,0.814851015,1,historical
2009,8,2009_08_STL_DET,11/1/2009,STL,DET,0.605645228,0,historical
2009,8,2009_08_ATL_NO,11/2/2009,ATL,NO,0.720492048,1,historical
2009,9,2009_09_ARI_CHI,11/8/2009,ARI,CHI,0.496382672,0,historical
2009,9,2009_09_BAL_CIN,11/8/2009,BAL,CIN,0.435622993,1,historical
2009,9,2009_09_CAR_NO,11/8/2009,CAR,NO,0.805323415,1,historical
2009,9,2009_09_DAL_PHI,11/8/2009,DAL,PHI,0.58073221,0,historical
2009,9,2009_09_DET_SEA,11/8/2009,DET,SEA,0.725445827,1,historical
2009,9,2009_09_GB_TB,11/8/2009,GB,TB,0.322403709,1,historical
2009,9,2009_09_HOU_IND,11/8/2009,HOU,IND,0.739681578,1,historical
2009,9,2009_09_KC_JAX,11/8/2009,KC,JAX,0.645871401,1,historical
2009,9,2009_09_MIA_NE,11/8/2009,MIA,NE,0.711532556,1,historical
2009,9,2009_09_SD_NYG,11/8/2009,SD,NYG,0.553769576,0,historical
2009,9,2009_09_TEN_SF,11/8/2009,TEN,SF,0.551300787,0,historical
2009,9,2009_09_WAS_ATL,11/8/2009,WAS,ATL,0.762273097,1,historical
2009,9,2009_09_PIT_DEN,11/9/2009,PIT,DEN,0.443833148,0,historical
2009,10,2009_10_CHI_SF,11/12/2009,CHI,SF,0.507076768,1,historical
2009,10,2009_10_ATL_CAR,11/15/2009,ATL,CAR,0.444102568,1,historical
2009,10,2009_10_BUF_TEN,11/15/2009,BUF,TEN,0.655478913,1,historical
2009,10,2009_10_CIN_PIT,11/15/2009,CIN,PIT,0.708700057,0,historical
2009,10,2009_10_DAL_GB,11/15/2009,DAL,GB,0.350113282,1,historical
2009,10,2009_10_DEN_WAS,11/15/2009,DEN,WAS,0.338317208,1,historical
2009,10,2009_10_DET_MIN,11/15/2009,DET,MIN,0.907479534,1,historical
2009,10,2009_10_JAX_NYJ,11/15/2009,JAX,NYJ,0.682249659,0,historical
2009,10,2009_10_KC_OAK,11/15/2009,KC,OAK,0.587685782,0,historical
2009,10,2009_10_NE_IND,11/15/2009,NE,IND,0.620913733,1,historical
2009,10,2009_10_NO_STL,11/15/2009,NO,STL,0.110743104,0,historical
2009,10,2009_10_PHI_SD,11/15/2009,PHI,SD,0.508290144,1,historical
2009,10,2009_10_SEA_ARI,11/15/2009,SEA,ARI,0.750571357,1,historical
2009,10,2009_10_TB_MIA,11/15/2009,TB,MIA,0.719365496,1,historical
2009,10,2009_10_BAL_CLE,11/16/2009,BAL,CLE,0.230697194,0,historical
2009,11,2009_11_MIA_CAR,11/19/2009,MIA,CAR,0.56819495,0,historical
2009,11,2009_11_ARI_STL,11/22/2009,ARI,STL,0.195298648,0,historical
2009,11,2009_11_ATL_NYG,11/22/2009,ATL,NYG,0.550667279,1,historical
2009,11,2009_11_BUF_JAX,11/22/2009,BUF,JAX,0.622900401,1,historical
2009,11,2009_11_CIN_OAK,11/22/2009,CIN,OAK,0.216080258,1,historical
2009,11,2009_11_CLE_DET,11/22/2009,CLE,DET,0.485094598,1,historical
2009,11,2009_11_IND_BAL,11/22/2009,IND,BAL,0.399078049,0,historical
2009,11,2009_11_NO_TB,11/22/2009,NO,TB,0.147673278,0,historical
2009,11,2009_11_NYJ_NE,11/22/2009,NYJ,NE,0.748029356,1,historical
2009,11,2009_11_PHI_CHI,11/22/2009,PHI,CHI,0.396650067,0,historical
2009,11,2009_11_PIT_KC,11/22/2009,PIT,KC,0.206503567,1,historical
2009,11,2009_11_SD_DEN,11/22/2009,SD,DEN,0.43631603,0,historical
2009,11,2009_11_SEA_MIN,11/22/2009,SEA,MIN,0.813380522,1,historical
2009,11,2009_11_SF_GB,11/22/2009,SF,GB,0.635010064,1,historical
2009,11,2009_11_WAS_DAL,11/22/2009,WAS,DAL,0.760156498,1,historical
2009,11,2009_11_TEN_HOU,11/23/2009,TEN,HOU,0.590946883,0,historical
2009,12,2009_12_GB_DET,11/26/2009,GB,DET,0.229919452,0,historical
2009,12,2009_12_NYG_DEN,11/26/2009,NYG,DEN,0.444288745,1,historical
2009,12,2009_12_OAK_DAL,11/26/2009,OAK,DAL,0.818481022,1,historical
2009,12,2009_12_ARI_TEN,11/29/2009,ARI,TEN,0.460739375,1,historical
2009,12,2009_12_CAR_NYJ,11/29/2009,CAR,NYJ,0.544004028,1,historical
2009,12,2009_12_CHI_MIN,11/29/2009,CHI,MIN,0.809509392,1,historical
2009,12,2009_12_CLE_CIN,11/29/2009,CLE,CIN,0.848146248,1,historical
2009,12,2009_12_IND_HOU,11/29/2009,IND,HOU,0.292716432,0,historical
2009,12,2009_12_JAX_SF,11/29/2009,JAX,SF,0.529937357,1,historical
2009,12,2009_12_KC_SD,11/29/2009,KC,SD,0.824062152,1,historical
2009,12,2009_12_MIA_BUF,11/29/2009,MIA,BUF,0.337658362,1,historical
2009,12,2009_12_PIT_BAL,11/29/2009,PIT,BAL,0.506133668,1,historical
2009,12,2009_12_SEA_STL,11/29/2009,SEA,STL,0.409389296,0,historical
2009,12,2009_12_TB_ATL,11/29/2009,TB,ATL,0.766273197,1,historical
2009,12,2009_12_WAS_PHI,11/29/2009,WAS,PHI,0.762950235,1,historical
2009,12,2009_12_NE_NO,11/30/2009,NE,NO,0.649972953,1,historical
2009,13,2009_13_NYJ_BUF,12/3/2009,NYJ,BUF,0.447343643,0,historical
2009,13,2009_13_DAL_NYG,12/6/2009,DAL,NYG,0.422396448,1,historical
2009,13,2009_13_DEN_KC,12/6/2009,DEN,KC,0.375642176,0,historical
2009,13,2009_13_DET_CIN,12/6/2009,DET,CIN,0.885335828,1,historical
2009,13,2009_13_HOU_JAX,12/6/2009,HOU,JAX,0.436721926,1,historical
2009,13,2009_13_MIN_ARI,12/6/2009,MIN,ARI,0.453318589,1,historical
2009,13,2009_13_NE_MIA,12/6/2009,NE,MIA,0.352823194,1,historical
2009,13,2009_13_NO_WAS,12/6/2009,NO,WAS,0.145121828,0,historical
2009,13,2009_13_OAK_PIT,12/6/2009,OAK,PIT,0.850860005,0,historical
2009,13,2009_13_PHI_ATL,12/6/2009,PHI,ATL,0.491041169,0,historical
2009,13,2009_13_SD_CLE,12/6/2009,SD,CLE,0.161643583,0,historical
2009,13,2009_13_SF_SEA,12/6/2009,SF,SEA,0.498944464,1,historical
2009,13,2009_13_STL_CHI,12/6/2009,STL,CHI,0.741903431,1,historical
2009,13,2009_13_TB_CAR,12/6/2009,TB,CAR,0.700234535,1,historical
2009,13,2009_13_TEN_IND,12/6/2009,TEN,IND,0.773640523,1,historical
2009,13,2009_13_BAL_GB,12/7/2009,BAL,GB,0.483134085,1,historical
2009,14,2009_14_PIT_CLE,12/10/2009,PIT,CLE,0.195618719,1,historical
2009,14,2009_14_BUF_KC,12/13/2009,BUF,KC,0.459124561,0,historical
2009,14,2009_14_CAR_NE,12/13/2009,CAR,NE,0.745142745,1,historical
2009,14,2009_14_CIN_MIN,12/13/2009,CIN,MIN,0.620619684,1,historical
2009,14,2009_14_DEN_IND,12/13/2009,DEN,IND,0.808385387,1,historical
2009,14,2009_14_DET_BAL,12/13/2009,DET,BAL,0.879933168,1,historical
2009,14,2009_14_GB_CHI,12/13/2009,GB,CHI,0.362033561,0,historical
2009,14,2009_14_MIA_JAX,12/13/2009,MIA,JAX,0.475881986,0,historical
2009,14,2009_14_NO_ATL,12/13/2009,NO,ATL,0.227252032,0,historical
2009,14,2009_14_NYJ_TB,12/13/2009,NYJ,TB,0.299936781,0,historical
2009,14,2009_14_PHI_NYG,12/13/2009,PHI,NYG,0.421061577,0,historical
2009,14,2009_14_SD_DAL,12/13/2009,SD,DAL,0.457145732,0,historical
2009,14,2009_14_SEA_HOU,12/13/2009,SEA,HOU,0.612414435,1,historical
2009,14,2009_14_STL_TEN,12/13/2009,STL,TEN,0.861926993,1,historical
2009,14,2009_14_WAS_OAK,12/13/2009,WAS,OAK,0.516363196,0,historical
2009,14,2009_14_ARI_SF,12/14/2009,ARI,SF,0.320578027,1,historical
2009,15,2009_15_IND_JAX,12/17/2009,IND,JAX,0.164951148,0,historical
2009,15,2009_15_DAL_NO,12/19/2009,DAL,NO,0.808315944,0,historical
2009,15,2009_15_ARI_DET,12/20/2009,ARI,DET,0.158036465,0,historical
2009,15,2009_15_ATL_NYJ,12/20/2009,ATL,NYJ,0.636884138,0,historical
2009,15,2009_15_CHI_BAL,12/20/2009,CHI,BAL,0.750859504,1,historical
2009,15,2009_15_CIN_SD,12/20/2009,CIN,SD,0.685230346,1,historical
2009,15,2009_15_CLE_KC,12/20/2009,CLE,KC,0.534940544,0,historical
2009,15,2009_15_GB_PIT,12/20/2009,GB,PIT,0.478278488,1,historical
2009,15,2009_15_HOU_STL,12/20/2009,HOU,STL,0.222491456,0,historical
2009,15,2009_15_MIA_TEN,12/20/2009,MIA,TEN,0.602390959,1,historical
2009,15,2009_15_MIN_CAR,12/20/2009,MIN,CAR,0.304360035,1,historical
2009,15,2009_15_NE_BUF,12/20/2009,NE,BUF,0.275244332,0,historical
2009,15,2009_15_OAK_DEN,12/20/2009,OAK,DEN,0.777191249,0,historical
2009,15,2009_15_SF_PHI,12/20/2009,SF,PHI,0.74292258,1,historical
2009,15,2009_15_TB_SEA,12/20/2009,TB,SEA,0.683091442,0,historical
2009,15,2009_15_NYG_WAS,12/21/2009,NYG,WAS,0.472121987,0,historical
2009,16,2009_16_SD_TEN,12/25/2009,SD,TEN,0.416241914,0,historical
2009,16,2009_16_BAL_PIT,12/27/2009,BAL,PIT,0.495633212,1,historical
2009,16,2009_16_BUF_ATL,12/27/2009,BUF,ATL,0.684374369,1,historical
2009,16,2009_16_CAR_NYG,12/27/2009,CAR,NYG,0.593746129,0,historical
2009,16,2009_16_DAL_WAS,12/27/2009,DAL,WAS,0.302835643,0,historical
2009,16,2009_16_DEN_PHI,12/27/2009,DEN,PHI,0.751423898,1,historical
2009,16,2009_16_DET_SF,12/27/2009,DET,SF,0.838927578,1,historical
2009,16,2009_16_HOU_MIA,12/27/2009,HOU,MIA,0.55518186,0,historical
2009,16,2009_16_JAX_NE,12/27/2009,JAX,NE,0.824997151,1,historical
2009,16,2009_16_KC_CIN,12/27/2009,KC,CIN,0.839718597,1,historical
2009,16,2009_16_NYJ_IND,12/27/2009,NYJ,IND,0.824395953,0,historical
2009,16,2009_16_OAK_CLE,12/27/2009,OAK,CLE,0.567502406,1,historical
2009,16,2009_16_SEA_GB,12/27/2009,SEA,GB,0.814211405,1,historical
2009,16,2009_16_STL_ARI,12/27/2009,STL,ARI,0.895255415,1,historical
2009,16,2009_16_TB_NO,12/27/2009,TB,NO,0.900914133,0,historical
2009,16,2009_16_MIN_CHI,12/28/2009,MIN,CHI,0.285906782,1,historical
2009,17,2009_17_ATL_TB,1/3/2010,ATL,TB,0.357417709,0,historical
2009,17,2009_17_BAL_OAK,1/3/2010,BAL,OAK,0.241112812,0,historical
2009,17,2009_17_CHI_DET,1/3/2010,CHI,DET,0.290890313,0,historical
2009,17,2009_17_CIN_NYJ,1/3/2010,CIN,NYJ,0.610616127,1,historical
2009,17,2009_17_GB_ARI,1/3/2010,GB,ARI,0.546613791,0,historical
2009,17,2009_17_IND_BUF,1/3/2010,IND,BUF,0.182581667,1,historical
2009,17,2009_17_JAX_CLE,1/3/2010,JAX,CLE,0.529111864,1,historical
2009,17,2009_17_KC_DEN,1/3/2010,KC,DEN,0.808299376,0,historical
2009,17,2009_17_NE_HOU,1/3/2010,NE,HOU,0.388514542,1,historical
2009,17,2009_17_NO_CAR,1/3/2010,NO,CAR,0.391351715,1,historical
2009,17,2009_17_NYG_MIN,1/3/2010,NYG,MIN,0.665724052,1,historical
2009,17,2009_17_PHI_DAL,1/3/2010,PHI,DAL,0.481734039,1,historical
2009,17,2009_17_PIT_MIA,1/3/2010,PIT,MIA,0.457247589,0,historical
2009,17,2009_17_SF_STL,1/3/2010,SF,STL,0.229149274,0,historical
2009,17,2009_17_TEN_SEA,1/3/2010,TEN,SEA,0.310991337,0,historical
2009,17,2009_17_WAS_SD,1/3/2010,WAS,SD,0.876163264,1,historical
2009,18,2009_18_NYJ_CIN,1/9/2010,NYJ,CIN,0.410356667,0,historical
2009,18,2009_18_PHI_DAL,1/9/2010,PHI,DAL,0.594980667,1,historical
2009,18,2009_18_BAL_NE,1/10/2010,BAL,NE,0.6315045,0,historical
2009,18,2009_18_GB_ARI,1/10/2010,GB,ARI,0.422680206,1,historical
2009,19,2009_19_ARI_NO,1/16/2010,ARI,NO,0.677009454,1,historical
2009,19,2009_19_BAL_IND,1/16/2010,BAL,IND,0.55594593,1,historical
2009,19,2009_19_DAL_MIN,1/17/2010,DAL,MIN,0.444774499,1,historical
2009,19,2009_19_NYJ_SD,1/17/2010,NYJ,SD,0.625654419,0,historical
2009,20,2009_20_MIN_NO,1/24/2010,MIN,NO,0.591679664,1,historical
2009,20,2009_20_NYJ_IND,1/24/2010,NYJ,IND,0.545513778,1,historical
2009,21,2009_21_NO_IND,2/7/2010,NO,IND,0.565964445,0,historical
2010,1,2010_01_MIN_NO,9/9/2010,MIN,NO,0.622806838,1,historical
2010,1,2010_01_ARI_STL,9/12/2010,ARI,STL,0.270550001,0,historical
2010,1,2010_01_ATL_PIT,9/12/2010,ATL,PIT,0.589220794,1,historical
2010,1,2010_01_CAR_NYG,9/12/2010,CAR,NYG,0.428227738,1,historical
2010,1,2010_01_CIN_NE,9/12/2010,CIN,NE,0.650447808,1,historical
2010,1,2010_01_CLE_TB,9/12/2010,CLE,TB,0.528259343,1,historical
2010,1,2010_01_DAL_WAS,9/12/2010,DAL,WAS,0.328737157,1,historical
2010,1,2010_01_DEN_JAX,9/12/2010,DEN,JAX,0.518243146,1,historical
2010,1,2010_01_DET_CHI,9/12/2010,DET,CHI,0.759368054,1,historical
2010,1,2010_01_GB_PHI,9/12/2010,GB,PHI,0.541592639,0,historical
2010,1,2010_01_IND_HOU,9/12/2010,IND,HOU,0.482298075,1,historical
2010,1,2010_01_MIA_BUF,9/12/2010,MIA,BUF,0.550870543,0,historical
2010,1,2010_01_OAK_TEN,9/12/2010,OAK,TEN,0.751761602,1,historical
2010,1,2010_01_SF_SEA,9/12/2010,SF,SEA,0.401885557,1,historical
2010,1,2010_01_BAL_NYJ,9/13/2010,BAL,NYJ,0.585575266,0,historical
2010,1,2010_01_SD_KC,9/13/2010,SD,KC,0.266694638,1,historical
2010,2,2010_02_ARI_ATL,9/19/2010,ARI,ATL,0.555180288,1,historical
2010,2,2010_02_BAL_CIN,9/19/2010,BAL,CIN,0.408537254,1,historical
2010,2,2010_02_BUF_GB,9/19/2010,BUF,GB,0.750669482,1,historical
2010,2,2010_02_CHI_DAL,9/19/2010,CHI,DAL,0.675423076,0,historical
2010,2,2010_02_HOU_WAS,9/19/2010,HOU,WAS,0.383365077,0,historical
2010,2,2010_02_JAX_SD,9/19/2010,JAX,SD,0.719156495,1,historical
2010,2,2010_02_KC_CLE,9/19/2010,KC,CLE,0.539255771,0,historical
2010,2,2010_02_MIA_MIN,9/19/2010,MIA,MIN,0.658312788,0,historical
2010,2,2010_02_NE_NYJ,9/19/2010,NE,NYJ,0.549474307,1,historical
2010,2,2010_02_NYG_IND,9/19/2010,NYG,IND,0.632628924,1,historical
2010,2,2010_02_PHI_DET,9/19/2010,PHI,DET,0.230615033,0,historical
2010,2,2010_02_PIT_TEN,9/19/2010,PIT,TEN,0.528937588,0,historical
2010,2,2010_02_SEA_DEN,9/19/2010,SEA,DEN,0.547766602,1,historical
2010,2,2010_02_STL_OAK,9/19/2010,STL,OAK,0.63931702,1,historical
2010,2,2010_02_TB_CAR,9/19/2010,TB,CAR,0.694437853,0,historical
2010,2,2010_02_NO_SF,9/20/2010,NO,SF,0.280970455,0,historical
2010,3,2010_03_ATL_NO,9/26/2010,ATL,NO,0.688498514,0,historical
2010,3,2010_03_BUF_NE,9/26/2010,BUF,NE,0.716989303,1,historical
2010,3,2010_03_CIN_CAR,9/26/2010,CIN,CAR,0.543716727,0,historical
2010,3,2010_03_CLE_BAL,9/26/2010,CLE,BAL,0.741816604,1,historical
2010,3,2010_03_DAL_HOU,9/26/2010,DAL,HOU,0.643672506,0,historical
2010,3,2010_03_DET_MIN,9/26/2010,DET,MIN,0.855275302,1,historical
2010,3,2010_03_IND_DEN,9/26/2010,IND,DEN,0.362550081,0,historical
2010,3,2010_03_NYJ_MIA,9/26/2010,NYJ,MIA,0.447568129,0,historical
2010,3,2010_03_OAK_ARI,9/26/2010,OAK,ARI,0.722734296,1,historical
2010,3,2010_03_PHI_JAX,9/26/2010,PHI,JAX,0.392878271,0,historical
2010,3,2010_03_PIT_TB,9/26/2010,PIT,TB,0.393780111,0,historical
2010,3,2010_03_SD_SEA,9/26/2010,SD,SEA,0.301061472,1,historical
2010,3,2010_03_SF_KC,9/26/2010,SF,KC,0.566069911,1,historical
2010,3,2010_03_TEN_NYG,9/26/2010,TEN,NYG,0.517643294,0,historical
2010,3,2010_03_WAS_STL,9/26/2010,WAS,STL,0.33249573,1,historical
2010,3,2010_03_GB_CHI,9/27/2010,GB,CHI,0.388688289,1,historical
2010,4,2010_04_ARI_SD,10/3/2010,ARI,SD,0.63772634,1,historical
2010,4,2010_04_BAL_PIT,10/3/2010,BAL,PIT,0.639108841,0,historical
2010,4,2010_04_CAR_NO,10/3/2010,CAR,NO,0.792759168,1,historical
2010,4,2010_04_CHI_NYG,10/3/2010,CHI,NYG,0.458731461,1,historical
2010,4,2010_04_CIN_CLE,10/3/2010,CIN,CLE,0.365095815,1,historical
2010,4,2010_04_DEN_TEN,10/3/2010,DEN,TEN,0.711470053,0,historical
2010,4,2010_04_DET_GB,10/3/2010,DET,GB,0.891653157,1,historical
2010,4,2010_04_HOU_OAK,10/3/2010,HOU,OAK,0.313661314,0,historical
2010,4,2010_04_IND_JAX,10/3/2010,IND,JAX,0.261972479,1,historical
2010,4,2010_04_NYJ_BUF,10/3/2010,NYJ,BUF,0.274673423,0,historical
2010,4,2010_04_SEA_STL,10/3/2010,SEA,STL,0.40339056,1,historical
2010,4,2010_04_SF_ATL,10/3/2010,SF,ATL,0.768615133,1,historical
2010,4,2010_04_WAS_PHI,10/3/2010,WAS,PHI,0.767867386,0,historical
2010,4,2010_04_NE_MIA,10/4/2010,NE,MIA,0.468402326,0,historical
2010,5,2010_05_ATL_CLE,10/10/2010,ATL,CLE,0.323901831,0,historical
2010,5,2010_05_CHI_CAR,10/10/2010,CHI,CAR,0.502977316,0,historical
2010,5,2010_05_DEN_BAL,10/10/2010,DEN,BAL,0.705487192,1,historical
2010,5,2010_05_GB_WAS,10/10/2010,GB,WAS,0.333135591,1,historical
2010,5,2010_05_JAX_BUF,10/10/2010,JAX,BUF,0.520096783,0,historical
2010,5,2010_05_KC_IND,10/10/2010,KC,IND,0.708575944,1,historical
2010,5,2010_05_NO_ARI,10/10/2010,NO,ARI,0.305228501,1,historical
2010,5,2010_05_NYG_HOU,10/10/2010,NYG,HOU,0.646362936,0,historical
2010,5,2010_05_PHI_SF,10/10/2010,PHI,SF,0.37069893,0,historical
2010,5,2010_05_SD_OAK,10/10/2010,SD,OAK,0.244802006,1,historical
2010,5,2010_05_STL_DET,10/10/2010,STL,DET,0.407210453,1,historical
2010,5,2010_05_TB_CIN,10/10/2010,TB,CIN,0.642479547,0,historical
2010,5,2010_05_TEN_DAL,10/10/2010,TEN,DAL,0.616385427,0,historical
2010,5,2010_05_MIN_NYJ,10/11/2010,MIN,NYJ,0.677598971,1,historical
2010,6,2010_06_ATL_PHI,10/17/2010,ATL,PHI,0.48105747,1,historical
2010,6,2010_06_BAL_NE,10/17/2010,BAL,NE,0.560640589,1,historical
2010,6,2010_06_CLE_PIT,10/17/2010,CLE,PIT,0.798997589,1,historical
2010,6,2010_06_DAL_MIN,10/17/2010,DAL,MIN,0.573166246,1,historical
2010,6,2010_06_DET_NYG,10/17/2010,DET,NYG,0.813629663,1,historical
2010,6,2010_06_IND_WAS,10/17/2010,IND,WAS,0.342645614,0,historical
2010,6,2010_06_KC_HOU,10/17/2010,KC,HOU,0.610194635,1,historical
2010,6,2010_06_MIA_GB,10/17/2010,MIA,GB,0.712838749,0,historical
2010,6,2010_06_NO_TB,10/17/2010,NO,TB,0.360316465,0,historical
2010,6,2010_06_NYJ_DEN,10/17/2010,NYJ,DEN,0.27477955,0,historical
2010,6,2010_06_OAK_SF,10/17/2010,OAK,SF,0.562151273,1,historical
2010,6,2010_06_SD_STL,10/17/2010,SD,STL,0.264772501,1,historical
2010,6,2010_06_SEA_CHI,10/17/2010,SEA,CHI,0.716162294,0,historical
2010,6,2010_06_TEN_JAX,10/18/2010,TEN,JAX,0.421238,0,historical
2010,7,2010_07_ARI_SEA,10/24/2010,ARI,SEA,0.435299667,1,historical
2010,7,2010_07_BUF_BAL,10/24/2010,BUF,BAL,0.821609554,1,historical
2010,7,2010_07_CIN_ATL,10/24/2010,CIN,ATL,0.667289756,1,historical
2010,7,2010_07_CLE_NO,10/24/2010,CLE,NO,0.840604863,0,historical
2010,7,2010_07_JAX_KC,10/24/2010,JAX,KC,0.59439611,1,historical
2010,7,2010_07_MIN_GB,10/24/2010,MIN,GB,0.580024098,1,historical
2010,7,2010_07_NE_SD,10/24/2010,NE,SD,0.421286157,0,historical
2010,7,2010_07_OAK_DEN,10/24/2010,OAK,DEN,0.661815847,0,historical
2010,7,2010_07_PHI_TEN,10/24/2010,PHI,TEN,0.557519175,1,historical
2010,7,2010_07_PIT_MIA,10/24/2010,PIT,MIA,0.377758282,0,historical
2010,7,2010_07_SF_CAR,10/24/2010,SF,CAR,0.555461988,1,historical
2010,7,2010_07_STL_TB,10/24/2010,STL,TB,0.684388585,1,historical
2010,7,2010_07_WAS_CHI,10/24/2010,WAS,CHI,0.628279773,0,historical
2010,7,2010_07_NYG_DAL,10/25/2010,NYG,DAL,0.512571773,0,historical
2010,8,2010_08_BUF_KC,10/31/2010,BUF,KC,0.698686103,1,historical
2010,8,2010_08_CAR_STL,10/31/2010,CAR,STL,0.436265424,1,historical
2010,8,2010_08_DEN_SF,10/31/2010,DEN,SF,0.585044953,1,historical
2010,8,2010_08_GB_NYJ,10/31/2010,GB,NYJ,0.674358952,0,historical
2010,8,2010_08_JAX_DAL,10/31/2010,JAX,DAL,0.690119966,0,historical
2010,8,2010_08_MIA_CIN,10/31/2010,MIA,CIN,0.547580057,0,historical
2010,8,2010_08_MIN_NE,10/31/2010,MIN,NE,0.671003899,1,historical
2010,8,2010_08_PIT_NO,10/31/2010,PIT,NO,0.497386575,1,historical
2010,8,2010_08_SEA_OAK,10/31/2010,SEA,OAK,0.515920145,1,historical
2010,8,2010_08_TB_ARI,10/31/2010,TB,ARI,0.595646417,0,historical
2010,8,2010_08_TEN_SD,10/31/2010,TEN,SD,0.399071917,1,historical
2010,8,2010_08_WAS_DET,10/31/2010,WAS,DET,0.344797041,1,historical
2010,8,2010_08_HOU_IND,11/1/2010,HOU,IND,0.695565148,1,historical
